,Point,Coeff,Intercept,R2,2025,2030,2035,2040,2050,2075,2100,yearcoeff_mm,Lat,Long
12502,"(55.5, -170.5)",-1.1618982361389037e-06,0.3667708269773191,0.00463935303118812,0.35310225612738105,0.3509806299481913,0.3488590037690017,0.3467373775898121,0.3424929633331967,0.33188367053901235,0.32127437774482803,-0.42409285619069986,55.5,-170.5
12503,"(55.5, -169.5)",-7.215992098004263e-07,0.3831749039489869,0.002097150488468591,0.37468601084489467,0.3733683706877991,0.3720507305307035,0.370733090373608,0.36809708846020706,0.3615081660755193,0.3549192436908316,-0.2633837115771556,55.5,-169.5
12504,"(55.5, -168.5)",-3.1025149937375435e-07,0.3992816760812064,0.0003882817971789798,0.3956318774425735,0.39506535820471705,0.39449883896686055,0.3939323197290041,0.3927989710017917,0.38996606456101,0.38713315812022825,-0.11324179727142035,55.5,-168.5
12509,"(55.5, 168.5)",-2.6495769795088157e-06,0.2064303357349742,0.0131408813685282,0.1752607121480325,0.1704225845834494,0.16558445701886632,0.16074632945428322,0.1510674247481375,0.1268741373482425,0.1026808499483475,-0.9670955975207178,55.5,168.5
12510,"(55.5, 167.5)",-2.622641763151465e-06,0.20583023326843847,0.013427505407826223,0.17497747556672466,0.17018853170721004,0.16539958784769548,0.1606106439881809,0.1510301336273886,0.1270827916880526,0.10313544974871654,-0.9572642435502847,55.5,167.5
12511,"(55.5, 166.5)",-2.4187616444987413e-06,0.2079519581747676,0.012029067625396794,0.1794976461888844,0.17508098742602968,0.170664328663175,0.16624766990032028,0.15741193361296638,0.1353262210370484,0.11324050846113035,-0.8828480002420406,55.5,166.5
12512,"(55.5, 165.5)",-1.9928689994832402e-06,0.21340277065431604,0.008973584995786377,0.1899586597443952,0.1863196809513388,0.1826807021582824,0.179041723365226,0.17176177291011374,0.15356488607583227,0.1353679992415508,-0.7273971848113827,55.5,165.5
12532,"(55.5, 162.5)",-7.293051139343074e-07,0.2347556207041491,0.0012224309807824518,0.2261760753438259,0.22484436420578185,0.2235126530677378,0.22218094192969373,0.21951679034849167,0.2128575053531576,0.2061982203578234,-0.2661963665860222,55.5,162.5
12533,"(55.5, 163.5)",-1.164214956273985e-06,0.2268487882476628,0.0032989421122786573,0.2131529635020556,0.2110271069918993,0.20890125048174304,0.20677539397158676,0.20252251673631785,0.1918920699705801,0.18126162320484235,-0.4249384590400045,55.5,163.5
12534,"(55.5, 164.5)",-1.5543922941322416e-06,0.22010012121378966,0.0058637135476667926,0.20181425026561806,0.19897592993653254,0.19613760960744708,0.1932992892783616,0.18762109422789647,0.17342793819017505,0.15923478215245354,-0.5673531873582682,55.5,164.5
12656,"(55.5, -157.5)",-3.1074759674176736e-07,0.4259087970734055,0.00015340640168981512,0.4222531623453353,0.4216857372336849,0.4211183121220344,0.4205508870103839,0.41941572603948624,0.4165782897336371,0.4137408534277881,-0.11342287281074509,55.5,-157.5
12657,"(55.5, -156.5)",-1.2259228210660678e-06,0.41283290214717583,0.002779016922470956,0.3984111460801546,0.396172611008888,0.3939340759376213,0.39169554086635466,0.3872172448010003,0.3760233435218461,0.3648294422426918,-0.44746182968911474,55.5,-156.5
12658,"(55.5, -155.5)",-2.3322452839999524e-06,0.3934085257366626,0.011246485693540698,0.3659719922156872,0.3617133123271033,0.3574546324385194,0.3531959525499355,0.3446762605274836,0.32338052883928003,0.3020847971510765,-0.8512695286599825,55.5,-155.5
12659,"(55.5, -154.5)",-3.5429108069050378e-06,0.3694788328969095,0.023856822272535272,0.3278000301644786,0.32133067503107,0.3148613198976614,0.3083919647642528,0.2954497115866287,0.2630993930087788,0.2307490744309289,-1.293162444520339,55.5,-154.5
12660,"(55.5, -153.5)",-4.747080523874318e-06,0.34373328087345384,0.03394228336022653,0.2878886255905964,0.27922045655400185,0.2705522875174073,0.26188411848081283,0.2445430333271,0.2011974410636036,0.15785184880010714,-1.732684391214126,55.5,-153.5
12661,"(55.5, -152.5)",-5.854521343016299e-06,0.31778054982723025,0.04231277200271055,0.2489079607479865,0.23821760477563875,0.22752724880329103,0.2168368928309432,0.19545032636490467,0.14199269198182285,0.08853505759874103,-2.1369002902009493,55.5,-152.5
12662,"(55.5, -151.5)",-6.893975048103047e-06,0.2935535172725168,0.05368832128150303,0.2124527948066325,0.19986439636879635,0.18727599793096014,0.174687599493124,0.1495039086424036,0.08655502247817465,0.023606136313945703,-2.516300892557612,55.5,-151.5
12663,"(55.5, -150.5)",-8.06704247945958e-06,0.27476187746613634,0.07488979096824266,0.17986118973777382,0.16513077017028066,0.15040035060278745,0.13566993103529426,0.10620102485782842,0.032540859977882974,-0.04111930490206245,-2.9444705050027467,55.5,-150.5
12664,"(55.5, -149.5)",-9.4690551825666e-06,0.2646819809346709,0.11303495177226686,0.1532880157669574,0.13599752100359078,0.11870702624022415,0.10141653147685756,0.06682607289494175,-0.01963586997707389,-0.10609781284908948,-3.4562051416368096,55.5,-149.5
12665,"(55.5, -148.5)",-1.0854305143674339e-05,0.2632365446687503,0.161767958434042,0.13554649895856535,0.11572653776621601,0.09590657657386664,0.07608661538151731,0.03643583869167494,-0.06267482157521548,-0.1617854818421059,-3.961821377441134,55.5,-148.5
12666,"(55.5, -147.5)",-1.1873155407194967e-05,0.2684396459125396,0.19666505849573654,0.128763845702298,0.10708346392875998,0.08540308215522198,0.06372270038168397,0.020350063679200725,-0.08806371834389654,-0.1964775003669938,-4.333701723626163,55.5,-147.5
12667,"(55.5, -146.5)",-1.2417460024706767e-05,0.27970765716315066,0.20651821371631185,0.13362865743250024,0.1109543754273857,0.08828009342227114,0.06560581141715657,0.020244829946902743,-0.0931389975386947,-0.2065228250242922,-4.53237290901797,55.5,-146.5
12668,"(55.5, -144.5)",-1.1832138569256035e-05,0.31664728373252177,0.17379763539549056,0.17745400560379376,0.15584852057633225,0.13424303554887074,0.11263755052140922,0.06941474832791691,-0.038624508947959935,-0.14666376622383676,-4.318730577778453,55.5,-144.5
12669,"(55.5, -143.5)",-1.043587136081684e-05,0.3359421575965226,0.13207525810123746,0.2131745669078733,0.19411866580302173,0.1750627646981702,0.15600686359331864,0.11788462551225473,0.022594684116636177,-0.07269525727898235,-3.809093046698147,55.5,-143.5
12670,"(55.5, -142.5)",-8.629498267180877e-06,0.3527953313236948,0.08646668171537042,0.2512779137085789,0.23552044987270665,0.2197629860368344,0.2040055222009621,0.17248196503095034,0.09368601635332174,0.014890067675693175,-3.1497668675210204,55.5,-142.5
12671,"(55.5, -141.5)",-6.872594643922359e-06,0.3672478122154043,0.052290789422065775,0.2863986088243017,0.2738492510044995,0.2612998931846972,0.24875053536489497,0.22364494713064664,0.16089128543699155,0.09813762374333652,-2.5084970450316613,55.5,-141.5
12672,"(55.5, -140.5)",-5.284067133750275e-06,0.37941326033287903,0.030455138754172162,0.3172514945714408,0.3076027879852128,0.2979540813989848,0.2883053748127568,0.26900267757316704,0.2207538605748933,0.17250504357661953,-1.9286845038188503,55.5,-140.5
12673,"(55.5, -139.5)",-3.8033663939134973e-06,0.3901245372156728,0.016579928262929974,0.34538173495767444,0.3384367879223884,0.3314918408871023,0.3245468938518163,0.3106531964148503,0.2759246578720261,0.241196119329202,-1.3882287337784265,55.5,-139.5
12674,"(55.5, -138.5)",-2.612316207757894e-06,0.4022983222032033,0.009083181523537376,0.3715670343351394,0.3667969449397735,0.3620268555444076,0.3572567661490417,0.34771397504210205,0.3238609157490647,0.3000078564560274,-0.9534954158316313,55.5,-138.5
12675,"(55.5, -137.5)",-1.9539991490146253e-06,0.4188487657000761,0.0067875206666118135,0.395861919711068,0.3922939172649674,0.38872591481886665,0.385157912372766,0.3780199534814155,0.360177987251763,0.3423360210221105,-0.7132096893903382,55.5,-137.5
12676,"(55.5, -136.5)",-1.7359995083965354e-06,0.437527379838328,0.0077407604599514235,0.4171050816215511,0.41393514651921903,0.41076521141688704,0.4075952763145549,0.4012536701103824,0.3854022585992136,0.3695508470880448,-0.6336398205647354,55.5,-136.5
12677,"(55.5, -135.5)",-1.6830398936267015e-06,0.4538285630517217,0.009503732672835996,0.4340292817430971,0.4309560508973348,0.4278828200515724,0.4248095892058101,0.4186614444743917,0.4032936072056863,0.3879257699369809,-0.614309561173746,55.5,-135.5
12678,"(55.5, -134.5)",-1.6578465475230238e-06,0.466244097322973,0.00944687897548635,0.4467411905379122,0.4437139627421352,0.4406867349463581,0.4376595071505811,0.43160339371247947,0.4164655968870468,0.401327800061614,-0.6051139898459037,55.5,-134.5
12679,"(55.5, -133.5)",-1.692770945168885e-06,0.4746308999034605,0.008252445985336254,0.4547171425044937,0.4516261427586154,0.44853514301273695,0.44544414326685855,0.4392604510041566,0.4238037595038195,0.4083470680034824,-0.617861394986643,55.5,-133.5
12680,"(55.5, -145.5)",-1.2460857527880264e-05,0.29666053164161016,0.1982259282435268,0.15007100368362675,0.12731747783771738,0.104563951991808,0.08181042614589865,0.03629091359655207,-0.07748917649052267,-0.19126926657759732,-4.548212997676297,55.5,-145.5
12777,"(53.5, -167.5)",-1.5506759990041133e-06,0.3638147297269573,0.007878389181951384,0.3455725772746729,0.3427410429004914,0.33990950852630986,0.3370779741521284,0.33141335472776634,0.3172541321808598,0.30309490963395325,-0.5659967396365013,53.5,-167.5
12778,"(53.5, -166.5)",-1.945076530680051e-06,0.3623027344326039,0.009235924217290692,0.3394208541256838,0.335869144380662,0.33231743463564023,0.32876572489061845,0.3216603603240443,0.3038998665224047,0.2861393727207652,-0.7099529336982185,53.5,-166.5
12779,"(53.5, -165.5)",-2.280672026652789e-06,0.3533956277769654,0.010212168024260504,0.326565802055422,0.32240129493475395,0.31823678781408604,0.314072280693418,0.3057409857800554,0.2849161695046888,0.2640913532293222,-0.832445289728268,53.5,-165.5
12780,"(53.5, -164.5)",-2.6982337947182626e-06,0.3425311551004669,0.012605218437340636,0.3107891327394013,0.3058621578302457,0.3009351829210902,0.2960082080119347,0.2861515599598288,0.2615139871802564,0.23687641440068394,-0.9848553350721658,53.5,-164.5
12781,"(53.5, -163.5)",-3.2030410318157397e-06,0.3327248105079715,0.01646531897469805,0.29504423580969114,0.2891954828855956,0.28334672996149995,0.2774979770374045,0.2657972681481816,0.2365503004866721,0.20730333282516256,-1.1691099766127449,53.5,-163.5
12782,"(53.5, -162.5)",-3.6328419757541313e-06,0.3234082753678581,0.01994008741504838,0.2806715223650865,0.27403795291735944,0.2674043834696324,0.2607708140219054,0.24750004228447556,0.21432856220386454,0.1811570821232536,-1.325987321150258,53.5,-162.5
12783,"(53.5, -161.5)",-4.035324161068115e-06,0.31380778746265625,0.023525557302845446,0.2663362340318509,0.2589677321137406,0.2515992301956302,0.2442307282775198,0.22948968911713802,0.19264314420242498,0.15579659928771208,-1.472893318789862,53.5,-161.5
12784,"(53.5, -160.5)",-4.528242552335846e-06,0.3024093598300168,0.028994288441378857,0.2491391144443379,0.24087054354377266,0.23260197264320734,0.2243334017426421,0.2077917316989593,0.16644434895358065,0.12509696620820204,-1.652808531602584,53.5,-160.5
12785,"(53.5, -159.5)",-5.080793560930727e-06,0.2871286275182109,0.03661398160531859,0.22735817206742184,0.2180806430251623,0.2088031139829028,0.19952558494064326,0.18096544606256335,0.1345727200577049,0.08817999405284642,-1.8544896497397152,53.5,-159.5
12786,"(53.5, -158.5)",-5.592778051602265e-06,0.2684969375696721,0.04567604324369234,0.2027034965706231,0.19249108384839736,0.18227867112617166,0.17206625840394588,0.1516358401814428,0.10056818379226252,0.04950052740308225,-2.041363988834827,53.5,-158.5
12787,"(53.5, -157.5)",-6.199805186415147e-06,0.24978963670570115,0.058009005997754375,0.17685512849271334,0.16553428422231928,0.1542134399519252,0.14289259568153118,0.12024470733555663,0.06363428617839992,0.007023865021243192,-2.2629288930415288,53.5,-157.5
12788,"(53.5, -156.5)",-7.023844425641799e-06,0.2346848087243979,0.07497102422966784,0.15205630290114774,0.13923076297992582,0.12640522305870389,0.11357968313748194,0.08792157945061249,0.023786856000077208,-0.04034786745045802,-2.5637032153592565,53.5,-156.5
12789,"(53.5, -155.5)",-7.888309490124727e-06,0.2248550499789154,0.09444937878912464,0.1320569771370881,0.11765292400812034,0.1032488708791526,0.08884481775018485,0.060028823182759226,-0.011999330771569672,-0.08402748472589852,-2.879232963895525,53.5,-155.5
12790,"(53.5, -154.5)",-8.61625104365032e-06,0.22027814648333086,0.11536232570705653,0.11891656920582848,0.10318329480012298,0.08745002039441749,0.071716745988712,0.0402415809262574,-0.03843340735331369,-0.11710839563288478,-3.1449316309323665,53.5,-154.5
12791,"(53.5, -153.5)",-9.189484787768277e-06,0.22045323063591624,0.13911710919664044,0.11234813159261024,0.09556813237014536,0.07878813314768049,0.062008133925215626,0.028438945995498094,-0.05547023960161404,-0.13937942519872618,-3.354161947535421,53.5,-153.5
12792,"(53.5, -152.5)",-9.52411952218854e-06,0.2233155135864026,0.16328655643811218,0.11127377152737664,0.09388272927986037,0.0764916870323441,0.05910064478482782,0.02430903617027311,-0.06265569918683045,-0.14962043454393398,-3.476303625598817,53.5,-152.5
12793,"(53.5, -151.5)",-9.501269105136516e-06,0.2266270856350185,0.1785542910105411,0.1148541558821925,0.09750483849621322,0.08015552111023394,0.06280620372425466,0.02809806768319098,-0.05865802051581051,-0.14541410871481206,-3.467963223374828,53.5,-151.5
12794,"(53.5, -150.5)",-9.118684394284112e-06,0.22992892464521755,0.17599047635272216,0.12265672143085925,0.10600600372689647,0.08935528602293369,0.0727045683189709,0.039394014226651036,-0.043868692977557217,-0.1271314001817654,-3.328319803913701,53.5,-150.5
12795,"(53.5, -149.5)",-8.45111845309543e-06,0.2338508889264579,0.15595858961105347,0.13443193144424326,0.119000189148891,0.10356844685353876,0.08813670455818648,0.057264768849028876,-0.01990239374618552,-0.09706955634139984,-3.0846582353798317,53.5,-149.5
12796,"(53.5, -148.5)",-7.507385189992668e-06,0.2392903852382177,0.12269188181292325,0.15097350586314395,0.13726502050621736,0.12355653514929076,0.10984804979236412,0.0824235716933209,0.01387363752349785,-0.054676296646325166,-2.740195594347324,53.5,-148.5
12797,"(53.5, -147.5)",-6.372088241397364e-06,0.2471388884092081,0.08469061812510659,0.1721776423374095,0.16054220920861795,0.14890677607982636,0.13727134295103474,0.1139941046052102,0.055810566873010864,-0.002372970859188473,-2.3258122081100376,53.5,-147.5
12798,"(53.5, -146.5)",-5.209254357686627e-06,0.2575676730019344,0.05167163890333881,0.19628600473810887,0.18677390628097315,0.17726180782383738,0.16774970936670158,0.14872030319807233,0.10115460165803578,0.05358890011799919,-1.9013778405556188,53.5,-146.5
12799,"(53.5, -145.5)",-4.067660183351552e-06,0.2703184535084219,0.028045202578786843,0.2224664991114742,0.2150389516166743,0.20761140412187434,0.2001838566270744,0.1853246939772912,0.14818288884310818,0.11104108370892517,-1.4846959669233164,53.5,-145.5
12800,"(53.5, -144.5)",-3.061075631551925e-06,0.2851419402165572,0.014373171166882304,0.24913144648698035,0.2435419223837665,0.23795239828055276,0.2323628741773389,0.2211807648952797,0.1932300833035791,0.1652794017118785,-1.1172926055164525,53.5,-144.5
12801,"(53.5, -143.5)",-2.4321627512619698e-06,0.30157482686570186,0.008546079680051277,0.27296286425985605,0.2685217350760517,0.26408060589224736,0.25963947670844295,0.250754786178083,0.22854670809630995,0.2063386300145369,-0.8877394042106189,53.5,-143.5
12802,"(53.5, -142.5)",-2.200132872143286e-06,0.3185290961087858,0.006830155527500771,0.2926467330008922,0.2886292903763585,0.2846118477518249,0.2805944051272913,0.27255731974535186,0.2524679064898115,0.2323784932342712,-0.8030484983322994,53.5,-142.5
12803,"(53.5, -141.5)",-2.103367457710962e-06,0.3349177224934606,0.006251812082131436,0.3101737077209488,0.3063329587431686,0.3024922097653884,0.2986514607876082,0.29096785946459003,0.27176201120823124,0.25255616295187244,-0.7677291220645011,53.5,-141.5
12804,"(53.5, -168.5)",-1.1707162838540804e-06,0.3554868371638415,0.0059523488809338785,0.3417145308005821,0.33957680286626457,0.33743907493194697,0.3353013469976294,0.3310247204127105,0.3203349100248389,0.3096450996369673,-0.4273114436067394,53.5,-168.5
12805,"(53.5, -169.5)",-1.0564189320062014e-06,0.3397512225278462,0.005892380034054345,0.32732351021172523,0.3253944892418819,0.3234654682720386,0.3215364473021953,0.3176773489435766,0.308031187675428,0.2983850264072794,-0.3855929101822635,53.5,-169.5
12806,"(53.5, -170.5)",-1.2979416207593255e-06,0.3212470692917821,0.009767601570252138,0.3059780840651694,0.3036080426656629,0.30123800126615635,0.2988679598666498,0.294126579126016,0.2822750741868626,0.2704235692477092,-0.4737486915771538,53.5,-170.5
12807,"(53.5, -171.5)",-1.769274319498288e-06,0.30413965177086755,0.017046910453598296,0.2833259086762897,0.2800952137688858,0.27686451886148195,0.2736338239540781,0.26717066486495084,0.251015421053612,0.2348601772422731,-0.6457851266168751,53.5,-171.5
12808,"(53.5, 160.5)",-3.7331618156521935e-06,0.18118720204990804,0.03694487613872988,0.13727028645057562,0.1304535329751947,0.1236367794998138,0.11682002602443292,0.10318278591185544,0.06909528537313525,0.03500778483441508,-1.3626040627130507,53.5,160.5
12809,"(53.5, 161.5)",-4.974642007912549e-06,0.17036022669576378,0.06068627963843421,0.11183853811468056,0.10275484180823223,0.09367114550178393,0.08458744919533563,0.06641508194043108,0.020991625766181604,-0.024431830408067876,-1.8157443328880802,53.5,161.5
12810,"(53.5, 162.5)",-6.144847034169474e-06,0.16086859747067112,0.0778954102119177,0.08858061696070142,0.07736012627630796,0.0661396355919145,0.05491914490752105,0.032472018691699966,-0.023636579577301503,-0.07974517784630297,-2.242869167471858,53.5,162.5
12811,"(53.5, 163.5)",-6.878935826031427e-06,0.15202411108181638,0.07771447672465502,0.07110031002438266,0.058539373206049274,0.0459784363877159,0.03341749956938252,0.008288746996889695,-0.05452281603060325,-0.1173343790580962,-2.510811576501471,53.5,163.5
12812,"(53.5, 164.5)",-6.8186112201421015e-06,0.14620803552566436,0.06290274349383318,0.06599389313191269,0.05354310904393321,0.04109232495595373,0.02864154086797425,0.0037331540807951646,-0.05852758497032234,-0.12078832402143985,-2.488793095351867,53.5,164.5
12813,"(53.5, 165.5)",-6.119891143361091e-06,0.14575129083630833,0.04613117907909803,0.07375689142580846,0.0625819701980311,0.05140704897025375,0.040232127742476385,0.017876165395778326,-0.03800456063425178,-0.09388528666428192,-2.233760267326798,53.5,165.5
12814,"(53.5, 166.5)",-5.238019973411719e-06,0.14899627072716912,0.034084827195424605,0.08737620375995367,0.07781157928850385,0.06824695481705406,0.058682330345604265,0.03954784338273125,-0.008280516994491172,-0.05610887737171358,-1.9118772902952776,53.5,166.5
12815,"(53.5, 167.5)",-4.400539862200329e-06,0.15395565818681228,0.025399005799680574,0.10218770724788763,0.09415232145950983,0.08611693567113203,0.07808154988275423,0.06200637776613641,0.021825048284385223,-0.018356281197365987,-1.60619704970312,53.5,167.5
12816,"(53.5, 168.5)",-3.78860325411742e-06,0.16081039490521398,0.019404712428193305,0.11624126622377665,0.10932327668175826,0.10240528713973984,0.09548729759772144,0.08164752991043049,0.04705379359708434,0.012460057283738168,-1.3828401877528582,53.5,168.5
12817,"(53.5, 169.5)",-3.680202310419088e-06,0.16968101178392475,0.018082308595427143,0.1263871118041546,0.11966706238532936,0.1129470129665041,0.10622696354767884,0.09278318450771793,0.05917925721128123,0.02557532991484454,-1.343273843302967,53.5,169.5
12818,"(53.5, 170.5)",-3.944648247983887e-06,0.17872273325702392,0.020035642019170186,0.1323178912677415,0.1251149635669229,0.11791203586610433,0.11070910816528574,0.0962993081154006,0.06028072496305974,0.024262141810718868,-1.439796610514119,53.5,170.5
12819,"(53.5, 171.5)",-4.038912480261508e-06,0.18634054683942236,0.0203938989094048,0.13882678042162594,0.13145172623266846,0.12407667204371092,0.1167016178547534,0.10194747056435813,0.0650681607070903,0.02818885084982248,-1.4742030552954504,53.5,171.5
12820,"(53.5, 172.5)",-3.58368925560157e-06,0.1923402567608061,0.016299500303697756,0.1501817363579092,0.14363791977718074,0.1370941031964523,0.13055028661572382,0.11745906976501128,0.08473640317211335,0.0520137365792154,-1.3080465782945732,53.5,172.5
12821,"(53.5, -140.5)",-1.969052550220946e-06,0.35066209830489786,0.0056187705156208745,0.32749816410409865,0.3239026741473952,0.32030718419069176,0.3167116942339883,0.3095187452680312,0.2915393264319637,0.2735599075958963,-0.7187041808306452,53.5,-140.5
12822,"(53.5, 173.5)",-2.7872404330307217e-06,0.19687457976082615,0.01053851564900743,0.16408548330665276,0.15899598227593867,0.15390648124522455,0.14881698021451048,0.13863519091264925,0.11318489851864573,0.0877346061246422,-1.0173427580562135,53.5,173.5
12823,"(53.5, 175.5)",-1.456422153180618e-06,0.20119952468390295,0.003483017808594613,0.18406617447388615,0.1814067476221784,0.17874732077047056,0.17608789391876276,0.17076758379319396,0.15746899311250173,0.14417040243180956,-0.5315940859109256,53.5,175.5
12824,"(53.5, 176.5)",-9.304531166615101e-07,0.20341293194165772,0.001563485094039474,0.19246708147725172,0.1907680740862278,0.1890690666952039,0.18737005930418,0.18397111406901548,0.17547514666077926,0.166979179252543,-0.33961538758145116,53.5,176.5
12825,"(53.5, 177.5)",-3.891792801033969e-07,0.20704880679005874,0.00029552606318106184,0.2024705017389224,0.2017598603734536,0.2010492190079848,0.200338577642516,0.19891690573229825,0.19536330972567412,0.19180971371905006,-0.14205043723773988,53.5,177.5
12832,"(53.5, -175.5)",-8.237719865196734e-07,0.2688285009157696,0.0016418994343586626,0.2591376472663521,0.25763343961896723,0.2561292319715823,0.25462502432419737,0.251615785257441,0.2440939232485299,0.23657206123961874,-0.30067677507968077,53.5,-175.5
12833,"(53.5, -174.5)",-1.965543316479555e-06,0.27689608370991303,0.011318289133190662,0.25377343213484754,0.2501843500389559,0.24659526794306424,0.2430061858471725,0.23582605611207275,0.21787868008929792,0.1999313040665231,-0.7174233105150376,53.5,-174.5
12834,"(53.5, -173.5)",-2.483523929109833e-06,0.28352934345622605,0.022034857796762064,0.254313167954178,0.2497782532596234,0.2452433385650689,0.2407084238705143,0.2316361109574761,0.2089590539607742,0.1862819969640723,-0.906486234125089,53.5,-173.5
12835,"(53.5, -172.5)",-2.2804548011460783e-06,0.2915077522310992,0.023170755322479038,0.2646804819504168,0.26051637148352397,0.2563522610166313,0.2521881505497385,0.2438576491611519,0.22303481637188707,0.2022119835826222,-0.8323660024183186,53.5,-172.5
12836,"(53.5, 174.5)",-2.0347937989820967e-06,0.19960333956908693,0.006161003701036115,0.17566602531786155,0.17195049184092026,0.16823495836397895,0.16451942488703766,0.15708632313935605,0.1385066209608505,0.11992691878234495,-0.7426997366284652,53.5,174.5
12837,"(53.5, -139.5)",-1.855465355039489e-06,0.3660783617686081,0.00523931486315654,0.34425066733192355,0.3408625875936214,0.3374745078553193,0.3340864281170172,0.32730841317505793,0.3103661590181924,0.2934239048613268,-0.6772448545894135,53.5,-139.5
12838,"(53.5, -138.5)",-1.881293868552921e-06,0.3812349962752727,0.005732162386904882,0.3591034552056161,0.3556682126016385,0.35223296999766085,0.3487977273936832,0.34192536089185943,0.3247472665781027,0.307569172264346,-0.6866722620218162,53.5,-138.5
12839,"(53.5, -137.5)",-1.9947096328120737e-06,0.3963991868458924,0.006933370452905875,0.3729334227254912,0.3692910829359763,0.3656487431464615,0.36200640335694667,0.3547197290682841,0.3365060354110771,0.3182923417538701,-0.7280690159764069,53.5,-137.5
12840,"(53.5, -136.5)",-2.0933659211199057e-06,0.4118999837429137,0.008547548303645236,0.3872736270468592,0.3834511408748942,0.3796286547029292,0.37580616853096427,0.3681591028211133,0.3490445785953674,0.32993005436962153,-0.7640785612087656,53.5,-136.5
12841,"(53.5, -135.5)",-2.2138960706660657e-06,0.42650514296154624,0.0114287564304818,0.4004608695862306,0.3964182953611944,0.39237572113615815,0.3883331469111219,0.3802457845649788,0.36003069954372696,0.3398156145224751,-0.808072065793114,53.5,-135.5
12842,"(53.5, -134.5)",-2.2928424889840967e-06,0.4381423475176087,0.014614091493382218,0.41116934847719977,0.4069826180923148,0.4027958877074298,0.3986091573225449,0.39023340371028603,0.3692974589433722,0.3483615141764584,-0.8368875084791952,53.5,-134.5
12843,"(53.5, -133.5)",-2.2416289026274103e-06,0.44594835503257696,0.013982934297431804,0.4195778326220681,0.4154846182458705,0.4113914038696728,0.4072981894934752,0.3991095191121773,0.3786412056022863,0.35817289209239545,-0.8181945494590047,53.5,-133.5
12844,"(53.5, -132.5)",-2.0793197262362882e-06,0.4506030041871261,0.010015625157261177,0.4261418869276824,0.42234504910757503,0.4185482112874675,0.41475137346735996,0.4071556185074189,0.3881693500871553,0.3691830816668918,-0.7589517000762451,53.5,-132.5
12845,"(53.5, -131.5)",-1.8784501332857086e-06,0.4527988110407016,0.006599711726528512,0.43070072367272855,0.4272706737293489,0.4238406237859692,0.4204105738425895,0.4135485955056968,0.39639646733866496,0.3792443391716331,-0.6856342986492837,53.5,-131.5
12846,"(53.5, -130.5)",-1.6908776675561662e-06,0.4530862616398872,0.004535860713984374,0.4331947767587565,0.4301072341377989,0.4270196915168414,0.4239321488958838,0.4177553727763012,0.4023159687938458,0.3868765648113904,-0.6171703486580007,53.5,-130.5
12847,"(53.5, -129.5)",-1.4963060921892475e-06,0.4526449083087026,0.003216190907067373,0.43504236344018826,0.4323101085158507,0.4295778535915131,0.4268455986671756,0.42137959251240825,0.40771682158462813,0.3940540506568482,-0.5461517236490754,53.5,-129.5
12848,"(54.5, -147.5)",-9.769958996141667e-06,0.2547792050431329,0.14092722368038513,0.13984540741252238,0.12200546228556768,0.104165517158613,0.08632557203165833,0.05063591181875282,-0.03857358377501674,-0.1277830793687863,-3.566035033591709,54.5,-147.5
12849,"(54.5, -146.5)",-9.056221553433524e-06,0.2679680179633804,0.1150058438350978,0.1614306276087884,0.1448939670522188,0.12835730649564914,0.11182064593907956,0.0787382686043869,-0.003954090400014597,-0.08664644940441613,-3.3055208670032363,54.5,-146.5
12850,"(54.5, -145.5)",-8.099914875103909e-06,0.2840783630202981,0.08811574878049377,0.1887909644295757,0.17400051986763596,0.1592100753056962,0.14441963074375647,0.11483064170500187,0.04087031898042809,-0.033090003744145724,-2.9564689294129267,54.5,-145.5
12851,"(54.5, -144.5)",-7.067924307957905e-06,0.3015836271408849,0.06469749706688976,0.2184365655820681,0.20553053579573693,0.1926245060094058,0.17971847622307469,0.15389934872610445,0.08936213187014083,0.02482491501417716,-2.5797923724046354,54.5,-144.5
12852,"(54.5, -143.5)",-6.049742895834097e-06,0.31906567633883504,0.04641065115797805,0.2478965009122427,0.23684967038444965,0.2258028398566566,0.21475600932886352,0.1926562985303816,0.13741609614852046,0.08217589376665929,-2.2081561569794457,54.5,-143.5
12853,"(54.5, -142.5)",-5.1242612517717245e-06,0.3352731483988653,0.033067856958522435,0.27499133903302275,0.2656344379872876,0.2562775369415524,0.24692063589581725,0.2282017095430951,0.1814120800531675,0.13462245056323988,-1.8703553568966795,54.5,-142.5
12854,"(54.5, -141.5)",-4.292309021597308e-06,0.3498205267894763,0.022994024067785168,0.2993258034594056,0.2914880471859689,0.2836502909125322,0.2758125346390955,0.2601327297832005,0.2209396561069955,0.18174658243079048,-1.5666927928830177,54.5,-141.5
12855,"(54.5, -140.5)",-3.4747549997775217e-06,0.3634112077347912,0.014765114677264712,0.32253418991740845,0.3161892872878147,0.3098443846582209,0.3034994820286272,0.2908062020144399,0.25907821411147136,0.2273502262085028,-1.2682855749187953,54.5,-140.5
12856,"(54.5, -139.5)",-2.6912865362399312e-06,0.3769849922553021,0.008733610143363935,0.3453246974429756,0.34041040822780144,0.3354961190126273,0.3305818297974532,0.32075056008056874,0.2961764227181619,0.2716022853557551,-0.9823195857275748,54.5,-139.5
